,p,template,fact_id,effect_gold,effect_top
208,P103,What language does [MASK] first learned to speak?,3,,0.9996591822138802
435,P103,What is the primary language that [MASK] speaks?,2,1.2274656995474473,0.9736232761207687
803,P103,What language was [MASK]'s primary means of communication as a child?,2,,1.0112830280374758
402,P103,What is the main language spoken by [MASK]?,2,,0.9965904899121911
810,P103,What language was originally spoken by [MASK]?,2,1.0189867103457944,1.0169418824998124
419,P103,What is the native speech of [MASK]?,2,1.0123560581318984,1.0123560581318984
409,P103,What is the native language of [MASK]'s heritage?,2,0.960822529321884,0.9581894894616729
405,P103,What is the native idiom of [MASK]?,2,1.0745089750781267,0.929595266991647
437,P103,What is the primary language used by [MASK]?,2,1.0481501614680706,0.9947618272297138
438,P103,What is the primary tongue spoken in [MASK]?,2,,0.9902064124562162
585,P103,What language does [MASK] have a familiarity with?,2,0.9878295228002429,0.9878295228002404
369,P103,What is the language that [MASK] first learned to communicate in?,2,,0.9371572705582631
831,P103,What tongue did [MASK] primarily speak?,2,,0.9865634418219802
381,P103,What is the language that [MASK] is natively familiar with?,2,,0.9538905998403926
377,P103,What is the language that [MASK] is known for?,2,,0.9397776929750785
366,P103,What is the language that [MASK] are born speaking?,2,0.970469910966952,1.0030480665702097
364,P103,What is the language spoken by [MASK]'s parents?,2,,0.9061989569457821
347,P103,What is the language of [MASK]'s cultural background?,2,0.99489284191124,0.9834404448843359
345,P103,What is the language of [MASK]'s ancestors?,2,0.9296911890657041,1.057352006330933
341,P103,What is the language [MASK] was taught at home?,2,,0.9749881982738455
338,P103,What is the language [MASK] was born into?,2,0.9975298677928277,0.9975298677928277
857,P103,What was the language [MASK] spoke natively?,2,1.0569782951030775,1.0088990681456662
328,P103,What is the language [MASK] speaks as a native?,2,0.9780669754495862,0.9780669754495862
326,P103,What is the language [MASK] primarily speaks?,2,,1.0351728831695888
865,P103,What was the language of [MASK]'s early years?,2,,0.9822229348028255
442,P103,What is the tongue that [MASK] speaks natively?,2,1.0530885448992187,0.9896034491055858
763,P103,What language was [MASK] a native of?,2,0.9530413058860892,0.9907155932243339
462,P103,What language did [MASK] converse in since birth?,2,,1.046932271219383
472,P103,What language did [MASK] have as his native idiom?,2,1.0145903496083397,1.0145903496083397
685,P103,What language is [MASK] originally proficient in?,2,0.9450941794166708,0.9830350204895089
687,P103,What language is [MASK]' native one?,2,,1.0334624395039849
672,P103,What language is [MASK] an expert in?,2,0.9269739504632493,0.9801666677439169
581,P103,What language does [MASK] converse in?,2,,1.0223992049701833
692,P103,What language is [MASK]'s initial language?,2,1.0173948469133602,0.9661856498419086
693,P103,What language is [MASK]'s main language?,2,,1.0595907267296205
699,P103,What language is [MASK]'s natural language?,2,,1.024413296296191
659,P103,What language does [MASK] use in everyday life?,2,,1.033705838669358
700,P103,What language is [MASK]'s origin of speech?,2,,1.0010917262037187
658,P103,What language does [MASK] use daily?,2,0.933460115050694,0.9812629268903503
651,P103,What language does [MASK] use as her primary language?,2,,1.0193717109318525
649,P103,What language does [MASK] use as her mother tongue?,2,,0.9974498773865701
561,P103,What language do the people of [MASK] use as their primary language?,2,,0.9797340685166827
552,P103,What language do [MASK]' parents speak?,2,,0.9272851054440363
614,P103,What language does [MASK] most fluently speak?,2,,0.9860974775138638
537,P103,What language do [MASK] call their own?,2,0.9627179067221667,1.009406313817676
533,P103,What language did [MASK]'s parents speak to him?,2,,0.9756275222253381
718,P103,What language is most commonly spoken by [MASK]?,2,0.9976786162214057,1.0572351159887265
720,P103,What language is most familiar to [MASK]?,2,,1.0019362534143839
528,P103,What language did [MASK] use in his home country?,2,1.0174800015625851,1.0174800015625851
647,P103,What language does [MASK] use as her first language?,2,0.9528123316642315,1.052411544497034
730,P103,What language is primarily spoken by [MASK]?,2,1.0255589699244423,1.0255589699244423
624,P103,What language does [MASK] speak as a native speaker?,2,0.8701979949807171,1.027600069421507
514,P103,What language did [MASK] speak before any other?,2,0.9410256925691258,0.9440690651883596
642,P103,What language does [MASK] understand fluently?,2,0.9467193487830095,0.9670249271235332
482,P103,What language did [MASK] learn as a native speaker?,2,,0.9168276665619681
478,P103,What language did [MASK] initially learn?,2,,1.0084169744917375
765,P103,What language was [MASK] born knowing?,2,,1.0469919992153505
766,P103,What language was [MASK] born with?,2,,0.9753715529922586
323,P103,What is the language [MASK] learned as a child?,2,1.0662369550862159,1.0662369550862159
331,P103,What is the language [MASK] speaks as her native language?,2,1.0277222410793714,1.0277222410793714
320,P103,What is the language [MASK] has spoken since birth?,2,1.220986344445671,0.946890654984188
196,P103,What language did [MASK] natively know?,2,1.0742059795175258,0.9722112750581038
205,P103,What language do most [MASK] speak?,2,1.0289531698223047,1.0289531698223047
209,P103,What language does [MASK] grow up speaking?,2,1.071717471759293,1.0351476057114373
212,P103,What language does [MASK] have as his original language?,2,1.0068917007057703,1.0068917007057703
215,P103,What language does [MASK] identify as his own?,2,0.9899711446194951,0.9899711446194951
216,P103,What language does [MASK] identify as his primary language?,2,,1.0211464866841378
222,P103,What language is [MASK] most comfortable with?,2,0.9230019234087681,0.9739384667303803
297,P103,What is [MASK]'s native vernacular?,2,1.0841754602487912,0.8437002741385298
226,P103,What language is [MASK]'s native idiom?,2,0.990617819592739,1.022080107399582
228,P103,What language is most commonly used by [MASK]?,2,1.00968157577985,1.0033686958061034
229,P103,What language is originally spoken in [MASK]?,2,0.9974708733107809,0.9974708733107809
234,P103,What language is the primary tongue in [MASK]?,2,0.9928737468708215,1.0051927905779967
236,P103,What language is typically used in [MASK]?,2,,1.0265138055176213
243,P103,What tongue was [MASK] born speaking?,2,0.8733667969283518,0.928311095237971
244,P103,What was the first language spoken by [MASK]?,2,0.9143918318675957,1.0093966822350793
245,P103,What was the language [MASK] grew up with?,2,0.9952547786383812,0.9803520326082994
247,P103,What was the language of [MASK]'s childhood?,2,1.2380637663420628,0.949111326555223
254,P103,In what language did [MASK] communicate natively?,2,0.9123190840258095,0.9764600832965601
203,P103,What language did [MASK]'s family speak?,2,0.8490682688573622,0.9065318744901962
240,P103,What linguistic background does [MASK] come from?,2,0.885806991553794,0.9872320186474992
270,P103,In what language was [MASK] most proficient?,2,,1.0539712989020076
176,P103,What is the language that [MASK] speaks fluently?,2,0.9908410487862632,0.9908410487862632
867,P103,What was the language of [MASK]'s mother tongue?,2,0.9631667963276072,1.015384018171647
182,P103,What is the primary language spoken in [MASK]?,2,1.0256920180163007,1.0354736540347573
183,P103,What is the traditional language of [MASK]?,2,0.9899706856483343,0.9899706856483343
185,P103,What language did [MASK] acquire at birth?,2,0.9533736221174083,1.018210014914462
186,P103,What language did [MASK] call his own?,2,0.9832121812263872,0.9832121812263872
188,P103,What language did [MASK] grow up with?,2,1.0126721607310012,1.0126721607310012
194,P103,What language did [MASK] learn in her childhood?,2,,0.9754052026067426
175,P103,What is the language that [MASK] knows best?,2,1.0178633358190512,1.0166219529552172
924,P103,Which tongue does [MASK] belong to?,1,1.0219735083385304,1.0219735083385304
723,P103,What language is native to the Armenian people?,1,1.0058472033357206,1.0058472033357206
722,P103,What language is most frequently used by [MASK]?,1,1.2628265405260848,1.109665315281414
923,P103,Which language was naturally spoken by [MASK]?,1,0.9641962627315956,0.9641962627315956
733,P103,What language is spoken by [MASK] as their primary tongue?,1,1.00517417914331,1.00517417914331
725,P103,What language is native to the people of Armenia?,1,1.0104103631257733,1.0104103631257733
640,P103,What language does [MASK] trace back to his roots?,1,,0.952462736092995
721,P103,What language is most frequently used as the language of origin for [MASK]?,1,0.8974832734327712,0.8974832734327712
728,P103,What language is of origin to [MASK]?,1,0.9233331900863516,1.017535894495452
729,P103,What language is predominantly used by [MASK]?,1,1.0052590413098417,1.0052590413098417
920,P103,Which language was [MASK]'s language of origin?,1,1.0046688686509226,1.0046688686509226
925,P103,Which tongue is [MASK]' native one?,1,,0.9429176294995159
919,P103,Which language was [MASK]'s language from birth?,1,1.1034195019561093,1.1034195019561093
732,P103,What language is spoken by [MASK] as his first language?,1,,1.03024894721744
735,P103,"What language is the Duke of Sussex, Prince Harry, originally from?",1,,0.9547758354942137
734,P103,What language is spoken by people from Macedonia?,1,1.0132099974372326,1.0132099974372326
918,P103,Which language was [MASK] brought up with?,1,0.933888804568275,0.933888804568275
760,P103,What language is usually spoken by [MASK] as their first language?,1,1.0042306169353115,1.0042306169353115
759,P103,What language is used by people from [MASK]?,1,,1.0298984353909655
758,P103,What language is used as the main form of communication in [MASK]?,1,,0.9139631331898973
757,P103,What language is typically spoken in [MASK]?,1,1.0075361771346911,1.0075361771346911
756,P103,What language is the primary language used in [MASK]?,1,,1.0257054149896416
915,P103,Which language is the original language of [MASK]?,1,1.4901320666080655,0.9599920813647281
916,P103,Which language is the primary language within the [MASK]?,1,,0.9896093887117502
754,P103,What language is the predominant language for [MASK]?,1,1.0070895902656032,1.0070895902656032
753,P103,What language is the original tongue spoken in [MASK]?,1,,1.045767476824496
750,P103,What language is the origin of Slovak people?,1,0.9390679167777966,0.9390679167777966
743,P103,What language is the mother tongue for [MASK]?,1,1.0024308191177511,1.0024308191177511
741,P103,What language is the most common among [MASK]?,1,1.0135352958175148,1.0135352958175148
739,P103,What language is the foundation of [MASK]'s dialogue?,1,0.9678433927493123,0.9678433927493123
738,P103,What language is the birthplace of [MASK]'s linguistic heritage?,1,0.9700939431258341,1.0415805099555253
736,P103,What language is the ancestral language of the [MASK]?,1,0.9902169328224806,0.9902169328224806
926,P103,Which tongue was [MASK]'s mother tongue?,1,,1.0567840410881604
662,P103,What language does [MASK] use natively?,1,,0.9995047952404615
717,P103,What language is most commonly spoken by [MASK] as their primary language?,1,1.0015575986332717,1.0015575986332717
681,P103,What language is [MASK] most closely associated with?,1,,0.92979715151214
648,P103,What language does [MASK] use as her main form of communication?,1,1.0090340688648158,1.0090340688648158
689,P103,What language is [MASK]'s ancestry?,1,1.0151617151895658,1.0151617151895658
688,P103,What language is [MASK]'s ancestral heritage?,1,1.0159119287382556,1.0159119287382556
650,P103,What language does [MASK] use as her native dialect?,1,,0.8972998800290706
653,P103,What language does [MASK] use as his primary communication tool?,1,0.9186056199171772,1.0106551308905571
684,P103,What language is [MASK] natively speaking?,1,0.9754735649228805,1.031714949588403
677,P103,What language is [MASK] conversant in?,1,1.0630628133706552,1.0630628133706552
716,P103,What language is linked to [MASK]'s heritage?,1,0.9709343029364583,1.0215535942915193
676,P103,What language is [MASK] considered to be most proficient in?,1,,1.063570292351003
673,P103,What language is [MASK] considered a native of?,1,,0.9540081258287171
654,P103,What language does [MASK] use as his primary form of communication?,1,,1.0716778721545284
655,P103,What language does [MASK] use as his primary tongue?,1,1.0252088834573079,1.0252088834573079
670,P103,What language has [MASK] been speaking the longest?,1,0.9724438389511013,0.9297870877683757
669,P103,What language has [MASK] always been most comfortable speaking?,1,0.9989305869897386,0.9989305869897386
694,P103,What language is [MASK]'s native expression?,1,0.992850034425855,0.992850034425855
695,P103,What language is [MASK]'s native mother language?,1,1.0138169437705564,1.0138169437705564
697,P103,What language is [MASK]'s native vocalization?,1,,0.9849796913409227
698,P103,What language is [MASK]'s natively-spoken language?,1,0.8705951299545744,0.9657609978357333
646,P103,What language does [MASK] use as a primary mode of communication?,1,1.0022583218874255,1.0022583218874255
645,P103,What language does [MASK] use as a native?,1,,0.8648007115766951
704,P103,What language is [MASK]'s originally?,1,1.000552736418999,1.000552736418999
761,P103,What language was Francois Arago exposed to the most?,1,0.9482925340142199,0.9620628929497778
706,P103,What language is [MASK]'s primary mode of communication?,1,,0.9865037380997461
708,P103,What language is closest to [MASK]'s heart?,1,,1.0139252761831696
709,P103,What language is considered [MASK]'s primary language?,1,1.0215448793908473,1.0215448793908473
710,P103,What language is considered the native tongue in the [MASK]?,1,,0.9880655361431467
711,P103,What language is considered to be [MASK]'s native language?,1,0.9078528788855973,1.0565992164647278
643,P103,What language does [MASK] understand intrinsically?,1,1.0035007723751106,1.0035007723751106
712,P103,What language is considered to be the first language of [MASK]?,1,1.005119230347421,1.005119230347421
713,P103,What language is considered to be the mother tongue of [MASK]?,1,0.9549507609038225,0.9549507609038225
714,P103,What language is historically used in [MASK]?,1,,0.9990672113420448
715,P103,What language is indigenous to Macedonia?,1,1.0303569437493851,1.0303569437493851
762,P103,What language was Francois Arago taught from a young age?,1,0.9539478985036547,1.0117793648779967
866,P103,What was the language of [MASK]'s education?,1,0.9981177282810734,0.9981177282810734
914,P103,Which language is the native idiom of [MASK]?,1,0.941477230302748,0.9896040761205207
887,P103,What was the native tongue for [MASK]?,1,0.969183651720082,0.969183651720082
888,P103,What was the original language [MASK] spoke?,1,0.9809342593712084,0.9809342593712084
889,P103,What was the primary language [MASK] spoke?,1,,1.0132789582072501
846,P103,What tongue was [MASK] originally versed in?,1,0.9881998643935922,0.9881998643935922
845,P103,What tongue was [MASK] exposed to in his early years?,1,,0.9976433789276272
844,P103,What tongue was [MASK] brought up speaking?,1,1.327548888052862,1.0158568191587412
890,P103,What was the primary language for [MASK]?,1,0.9154880183693727,1.0223692887826241
893,P103,What was the primary language used in [MASK]'s household?,1,,0.9414685699924867
840,P103,What tongue is associated with [MASK]?,1,,0.9437294341894777
838,P103,What tongue is [MASK] originally from?,1,0.8730178419177035,0.9712123982062008
837,P103,What tongue does [MASK] usually converse in?,1,1.3461192481616677,0.9958683963257865
894,P103,What would be the language of [MASK]'s origin?,1,0.7402256281200603,0.7402256281200603
834,P103,What tongue does [MASK] have as their native tongue?,1,0.960302308525482,0.960302308525482
895,P103,Where did [MASK] first learn to communicate?,1,0.7005172736808775,0.7005172736808732
830,P103,What tongue did [MASK] first use to communicate?,1,0.9048819405609423,1.0066458389527893
896,P103,Which language did [MASK] have as her mother tongue?,1,0.9100209604914906,1.0013656121602805
829,P103,What tongue did [MASK] first learn?,1,0.8854016735209984,0.8854016735209984
897,P103,Which language did [MASK] have as her original?,1,1.0523380615536757,1.0494516059091588
828,P103,What tongue did [MASK] come from?,1,1.0099677493417887,1.0099677493417887
827,P103,What speech did [MASK] know before any other?,1,0.8315338756250826,0.8315338756250826
825,P103,What native language does [MASK] possess?,1,1.0250698280880395,1.0250698280880395
847,P103,What verbal communication does [MASK] identify with?,1,0.7753968313760357,0.7753968313760328
848,P103,What verbal communication does [MASK] originate from?,1,1.2756478843321626,1.0079417574825786
849,P103,What verbal language is [MASK]'s native language?,1,1.0132751894412315,1.0673498912085448
876,P103,What was the language that [MASK] had for his mother tongue?,1,0.9137757592502621,1.0205201504539771
863,P103,What was the language [MASK] was originally fluently in?,1,1.0131958432463037,1.0131958432463037
869,P103,What was the language of origin of [MASK]?,1,,1.0252655096849652
873,P103,What was the language spoken in [MASK]'s home?,1,0.8423525671087937,0.8423525671087904
861,P103,What was the language [MASK] was most used to speaking?,1,0.9177181598505176,1.0113745664039115
638,P103,What language does [MASK] think and speak in?,1,0.9380712693353898,1.0935192871171322
860,P103,What was the language [MASK] was most familiar with?,1,0.9926168074450684,0.9926168074450684
859,P103,What was the language [MASK] used most often?,1,1.003920596925423,1.003920596925423
858,P103,What was the language [MASK] spoke originally?,1,1.0148253713369284,1.0148253713369284
875,P103,What was the language that [MASK] grew up speaking?,1,,0.9907159231313467
877,P103,What was the language that [MASK] learnt as first language?,1,0.897418614626117,0.9871632747894306
850,P103,What was [MASK]'s native dialect?,1,,0.8701470621400414
856,P103,What was the language [MASK] spoke in his home?,1,0.9378186089919067,0.9378186089919067
855,P103,What was the language [MASK] spoke by birth?,1,1.0491145336973366,1.004330207499612
854,P103,What was the language [MASK] learned before any other?,1,,1.027505210694002
878,P103,What was the language that [MASK] spoke as her native tongue?,1,0.8980300384770703,1.0014493781256983
882,P103,What was the language that [MASK] was most comfortable with?,1,0.9440124935145011,1.0487061712062369
885,P103,What was the native language [MASK] used?,1,1.8296544442404872,0.9380892374221187
853,P103,What was the language [MASK] initially spoke?,1,0.9554105001561985,0.9554105001561985
852,P103,What was the first language that [MASK] spoke?,1,0.9982001606881172,1.0069719623830793
886,P103,What was the native language of [MASK] before he learned others?,1,,1.0099458686899687
898,P103,Which language did [MASK] learn first?,1,0.9870186899614134,1.0450020891730702
823,P103,What mother tongue is spoken by [MASK]?,1,0.9936549246025264,0.9983167784920108
819,P103,What language would [MASK] converse in before he knew any other?,1,0.9964009771664045,0.9964009771664045
773,P103,What language was [MASK] exposed to growing up?,1,0.8781317262167847,0.8992870674533093
787,P103,What language was [MASK] speaking from the start?,1,0.9686160938338461,1.0739631182820393
782,P103,What language was [MASK] natively proficient in?,1,,0.9796575995325173
781,P103,What language was [MASK] native to?,1,1.005776018320551,1.005776018320551
780,P103,What language was [MASK] most fluent in?,1,1.0471852212835089,1.0471852212835089
779,P103,What language was [MASK] initially familiar with?,1,0.9703601567079775,0.9703601567079775
778,P103,What language was [MASK] initially an speaker of?,1,1.0947240357850274,1.0089004935061512
775,P103,What language was [MASK] familiar with from birth?,1,0.931651406174922,0.9584832551198523
907,P103,Which language does [MASK] speak the most?,1,0.9766269481213304,1.1869391082272869
774,P103,What language was [MASK] exposed to since birth?,1,,1.0781839192211469
772,P103,What language was [MASK] exposed to from birth?,1,0.9519624975504627,1.0636127493251837
790,P103,What language was [MASK] taught in his home?,1,,1.0814787378113182
908,P103,Which language is [MASK] originally from?,1,0.9261999027013571,1.0432733026740801
771,P103,What language was [MASK] considered a native speaker of?,1,0.9067686986487719,1.026363486499286
770,P103,What language was [MASK] competent in from birth?,1,,0.9557479015955589
769,P103,What language was [MASK] comfortable using?,1,0.96216602307369,0.9702670925485163
768,P103,What language was [MASK] brought up learning?,1,1.0067966998656175,1.0067966998656175
909,P103,Which language is [MASK]' primary one?,1,,1.0987965844824794
911,P103,Which language is considered to be the native language of [MASK]?,1,,0.9106875350954434
912,P103,Which language is indigenous to [MASK]?,1,1.0111877507211189,1.0111877507211189
913,P103,Which language is most familiar to [MASK]?,1,0.9838249767550322,0.9838249767550322
788,P103,What language was [MASK] taught as a child?,1,1.0116048329234062,1.0116048329234062
791,P103,What language was [MASK] taught to speak at a young age?,1,0.9462907097690275,1.0849755212156422
818,P103,What language was used in [MASK]'s childhood home?,1,,0.8922217863631078
807,P103,What language was historically spoken in [MASK]?,1,1.003179324826365,1.003179324826365
817,P103,What language was used by [MASK] in his childhood?,1,0.8992346006443495,0.9891586953341195
815,P103,What language was the original language of [MASK]?,1,0.964740444083248,0.964740444083248
813,P103,What language was spoken in [MASK]'s home country?,1,,0.9092777270861573
812,P103,What language was spoken by [MASK] when she was born?,1,0.9280112356596097,1.0440387764847123
811,P103,What language was spoken by [MASK] as a first language?,1,1.0300502941484695,1.0300502941484695
899,P103,Which language did [MASK] originate from?,1,1.0082396485145442,1.0082396485145442
900,P103,Which language did [MASK] speak as his first language?,1,1.0214370974728852,1.0214370974728852
