,p,template,fact_id,effect_gold,effect_top
8468,P155,What was the year following [MASK]?,5,1.0254831256817099,1.0589169209687244
8439,P155,What is the subsequent month after [MASK]?,5,0.9413650667784496,1.0423144530132393
8502,P155,What was the subsequent event after [MASK]?,5,,0.9988638169023499
8490,P155,What is the day that follows [MASK]?,5,,0.9886123340012791
8507,P155,What year does [MASK] lead to?,5,,1.0453345732573656
8509,P155,What year was succeeding [MASK]?,5,0.9446470338974506,1.0731928220515208
8461,P155,What is the month that follows [MASK]?,5,,1.0084208946903197
8510,P155,Which year comes after [MASK]?,5,0.9212129521594722,1.0036744157956505
8476,P155,What ensues [MASK]?,5,,0.9081146571543226
8472,P155,What came after [MASK] in terms of years?,5,0.8868115925909084,0.9504882128009005
8598,P155,What resulted from the [MASK]?,4,,0.9882524980657196
8574,P155,What is the next occurrence after [MASK]?,4,,0.9577762650283346
8567,P155,What is the next country after [MASK]?,4,,1.0633145205564896
8478,P155,What event is subsequent to [MASK]?,4,0.8657106992865203,0.9260812960710751
8577,P155,What is the next thing after [MASK]?,4,,0.9844453095351018
8460,P155,What is the day succeeding [MASK]?,4,,0.9974275759816279
8495,P155,What month comes after [MASK]?,4,,1.032437335140953
8717,P155,What comes right after [MASK]?,4,,1.0132750923218785
8516,P155,What came after [MASK] chronologically?,4,0.9426616091221902,1.1055438325058249
8528,P155,What comes subsequent to [MASK]?,4,,0.9430633038395632
8626,P155,Which year is right after [MASK]?,4,0.9418463253020888,1.097211250686641
8545,P155,What followed after [MASK]?,4,,1.0742265101226385
9381,P155,What transpired following [MASK]?,4,,1.0036375550935759
8533,P155,What ensued the [MASK]?,4,,0.9772053813734182
9109,P155,What is the outcome after [MASK]?,3,0.8488354623239175,0.8806034191963296
8984,P155,What is preceded by [MASK]?,3,,1.022820055209911
9135,P155,What is the style that comes after [MASK]?,3,0.907186223668976,1.0380870523233736
8660,P155,What came after the [MASK] in chronology?,3,,1.1492796993914458
8752,P155,What day is [MASK] followed by?,3,,1.0693655109887972
9168,P155,What is the subsequent rating to [MASK]?,3,,1.079950734295254
8583,P155,What is the subsequent offering after the [MASK]?,3,0.9957965919603754,0.9774521315478101
8845,P155,What followed [MASK] in terms of years?,3,0.924810061831857,1.0144043511169363
8829,P155,What event transpired subsequent to the [MASK]?,3,,1.057897520856183
8965,P155,What is associated with [MASK]?,3,,0.8932556773436297
8627,P155,"After [MASK], what is the next event?",3,0.8876834810567376,0.8876834810567358
8608,P155,What took place following the [MASK]?,3,,1.0162924328844127
9446,P155,What was the period succeeding [MASK]?,3,0.88229858035369,0.949955581544096
8620,P155,What year is the successor of [MASK]?,3,0.9395753061128943,1.0378391954320856
8560,P155,What is the classification after [MASK]?,3,,1.0174159202646036
8582,P155,What is the subsequent occurrence after [MASK]?,3,,0.9339642545174085
9171,P155,What is the subsequent stage of [MASK]?,3,,0.9309464907838599
8506,P155,What year did [MASK] lead to?,3,0.868066992571397,0.9227811956141343
8540,P155,What event occurred after [MASK]?,3,,0.9140464016259173
8511,P155,Which year is subsequent to [MASK]?,3,0.9309017580583553,1.045737999090896
8549,P155,What follows [MASK] in time?,3,0.9209414094086595,1.010760658108451
8523,P155,What comes chronologically after [MASK]?,3,0.8786051172913728,0.907090179448285
8517,P155,What came subsequent to the [MASK]?,3,,0.9810318434212398
8522,P155,What comes after a [MASK] rating?,3,,1.0190752003884438
8557,P155,What happens subsequent to [MASK]?,3,,0.8789906674188736
8521,P155,What comes after [MASK] in the year?,3,0.9398135773614499,1.0660979362115175
8496,P155,What month follows [MASK]?,3,0.9406421385800229,1.0149623034798836
9325,P155,What state took the place of the [MASK]?,3,,0.971730803809228
8494,P155,What is the subsequent event following [MASK]?,3,0.8698786168420116,0.8698786168420103
8512,P155,Which year succeeds [MASK]?,3,0.9276841544675056,1.0388652011681063
8491,P155,What is the following year to [MASK]?,3,0.947513161477111,1.0198771350053601
8923,P155,What happened in the timeline after [MASK]?,3,0.8802101225727852,0.8802101225727839
8568,P155,What is the next element after [MASK]?,3,,0.9528938497066023
8570,P155,What is the next item after [MASK]?,3,,0.9617662371948518
8518,P155,What came to pass after [MASK]?,3,,1.0325974352636775
8483,P155,What follows [MASK] in the calendar?,3,0.9398966912553031,1.0155644730817805
8580,P155,What is the position after [MASK]?,3,0.9438440428966773,1.0209563931771075
8537,P155,What event comes after the year [MASK]?,3,,0.9073908585135421
8747,P155,What day comes after [MASK]?,2,,1.049214239772172
9009,P155,What is the consequent thing to [MASK]?,2,0.8308657064156635,0.8308657064156615
9003,P155,What is the city after [MASK]?,2,,1.0308981175554914
9125,P155,What is the rating succeeding [MASK]?,2,,1.0370057772509709
9431,P155,What was the next console after the [MASK]?,2,0.9048652020087636,0.9755272306905852
9419,P155,What was the chronological period that followed the [MASK]?,2,0.8887185412893295,0.9812708956084282
9308,P155,What rating typically follows [MASK]?,2,,1.0539991573715817
9030,P155,What is the following title after [MASK]?,2,,1.0683840890211886
9217,P155,What is the word that comes after [MASK]?,2,,1.039258324999896
8735,P155,What console was released after the [MASK]?,2,0.9563329383100687,1.0319779208237572
8734,P155,What console succeeded [MASK]?,2,0.9364319293121997,1.0577034199107087
8732,P155,What console follows [MASK]?,2,,0.9127825899025646
9464,P155,What was the year that came after [MASK]?,2,0.956449980977691,1.1538184451433358
9033,P155,What is the higher rank than [MASK]?,2,,1.0101630560003705
9472,P155,What year arrived after [MASK]?,2,0.8787430484724588,0.9788576335422011
9045,P155,What is the journal that follows [MASK]?,2,,0.9985009803473526
9047,P155,What is the language that follows [MASK]?,2,0.9050374715646756,0.988628695885664
9187,P155,What is the succeeding entity to [MASK]?,2,0.909956876419749,1.0473449431158328
9186,P155,What is the succeeding element to [MASK]?,2,,0.960077207686909
9062,P155,What is the next console after [MASK]?,2,,0.9773764876664307
9502,P155,What year is next in line after [MASK]?,2,0.8897689822542649,0.9564304895015727
9001,P155,What is the chronologically subsequent year to [MASK]?,2,0.9182163394004031,1.0233113639099085
8782,P155,What educational level is after [MASK]?,2,1.0552295534799647,1.0752646170973361
8995,P155,What is the age restriction after [MASK]?,2,,1.0204120217353645
8959,P155,What immediately follows [MASK] on the calendar?,2,,1.0021285696966673
8857,P155,What followed the [MASK] in the gaming world?,2,,0.9907407778724642
9338,P155,What system came after the [MASK]?,2,1.021618278887639,1.0073595278472816
9332,P155,What succeeds [MASK] in numerical order?,2,,0.9939419531515925
9267,P155,What occurred in the subsequent century to the [MASK]?,2,,1.0505409559570364
8853,P155,What followed the [MASK] in succession?,2,,1.0389007447621288
8926,P155,What happened in the years after [MASK]?,2,0.8841016667103885,1.0012904671603293
8945,P155,What has been the aftermath of [MASK]?,2,,1.1463614669510154
8871,P155,What follows after a [MASK]?,2,,0.9274697079117004
8948,P155,What has been the result of [MASK]?,2,,0.8967330454255253
8839,P155,What events took place subsequent to the [MASK]?,2,0.8885694343709296,1.0248870811160824
8837,P155,What events took place in the [MASK]?,2,0.9124656039256732,1.027342049399712
9272,P155,What occurred subsequent to [MASK]?,2,0.9091037525116522,0.9852269662377094
8952,P155,What has occurred in the aftermath of [MASK]?,2,,1.0417045919605288
8875,P155,What follows in line after the [MASK]?,2,,0.9361641651325995
8994,P155,What is the age rating following [MASK]?,2,,0.9439585187723172
8816,P155,What event or occurrence came after [MASK]?,2,0.8419526129153223,0.841952612915321
8886,P155,What follows the [MASK] in the timeline?,2,,1.114673235634833
8814,P155,What event occurred in the wake of the [MASK]?,2,,0.9967451102300082
8811,P155,What event happened right after [MASK]?,2,0.8614624668849431,0.861462466884942
8887,P155,What follows the [MASK] rating?,2,,0.9924574609403638
9281,P155,What period came after the [MASK]?,2,0.8817908135556984,0.9495354440710029
9379,P155,What trails [MASK]?,2,,0.9229707698958657
9386,P155,What transpired in the year [MASK]?,2,0.8594182426562011,0.9506935603186801
8858,P155,What followed the [MASK] in time?,2,0.9225338818759488,0.9225338818759471
8894,P155,What gaming system came after [MASK]?,2,0.89226012345531,0.9690220552764348
8775,P155,What does [MASK] give way to?,2,,0.9428475298003327
8989,P155,What is subsequent to a [MASK]?,2,,0.9816745023738862
8993,P155,What is the [MASK] followed by?,2,,1.0613873749625549
9503,P155,What year is one year after [MASK]?,2,0.9388932050327987,0.9581608332095981
9159,P155,What is the subsequent occurrence to the [MASK]?,2,,0.9249078423254082
8585,P155,What is the subsequent year following [MASK]?,2,0.9307541839117179,1.0472895045522415
8667,P155,What came immediately after [MASK]?,2,0.8374034991108434,0.859337035449177
8615,P155,What was the year that followed [MASK]?,2,0.9517013703709073,1.1147135632010658
9087,P155,What is the next period that follows the [MASK]?,2,,1.0782351989736516
8623,P155,Which event followed the [MASK]?,2,0.9008818598134795,1.1057688557739163
8575,P155,What is the next place after [MASK]?,2,,1.0320600550835053
8671,P155,What came of the [MASK]?,2,,0.9241381128612316
8578,P155,What is the next word after [MASK]?,2,,1.0042656599290731
8618,P155,What year follows after [MASK]?,2,0.9339159874129512,1.088706663785121
8668,P155,What came next after [MASK]?,2,,0.8764452465694966
9141,P155,What is the subsequent city to [MASK]?,2,,0.9803945540496997
8581,P155,What is the subsequent number following [MASK]?,2,0.9245105989054193,1.0389728589027114
8591,P155,What is the year that comes after [MASK]?,2,0.9267312893362194,1.0051535305287682
8593,P155,What occurs after a [MASK]?,2,,0.9205205227512483
8561,P155,What is the classification succeeding [MASK]?,2,,1.0445798986631538
8599,P155,What season follows [MASK]?,2,,1.0769491991141267
9144,P155,What is the subsequent decade after the [MASK]?,2,,0.9765332256272329
8600,P155,What season is subsequent to [MASK]?,2,,1.0398620083116155
8601,P155,What succeeds a [MASK]?,2,,0.985149222279555
8663,P155,What came after the decade of the [MASK]?,2,0.9390735665061647,1.1475834510216179
9154,P155,What is the subsequent location after [MASK]?,2,,0.9570017383543492
8617,P155,What year directly follows [MASK]?,2,0.9421263065945256,1.0643037548542797
8609,P155,What usually comes after [MASK]?,2,1.0225785787791708,1.050857590040769
8610,P155,What was the conclusion of the [MASK]?,2,,0.9982724820270786
8612,P155,What was the result after the [MASK]?,2,,0.9605786799991611
9152,P155,What is the subsequent item after [MASK]?,2,,0.9189045848774331
8565,P155,What is the month that succeeds [MASK]?,2,0.9309276889424183,1.0119416789993565
8569,P155,What is the next installment after the [MASK]?,2,0.9235085695604107,0.9621909441708467
8535,P155,What ensues after the [MASK]?,2,,1.1098350807478448
8631,P155,"After [MASK], which year was next?",2,0.9575770065168593,1.1217604548226876
9131,P155,What is the season that comes after [MASK]?,2,,1.064841788345659
8515,P155,What calendar year follows [MASK]?,2,0.9300882067072462,1.0648973401794057
8520,P155,What comes after [MASK] in the calendar?,2,0.8914302151116943,0.9501041017582457
8686,P155,What comes after [MASK] in sequence?,2,,1.0822133987396874
9519,P155,What year was the next one after [MASK]?,2,0.9115872122355015,1.0250421231782902
8524,P155,What comes in the wake of [MASK]?,2,0.8879294003320098,0.9378354069021131
8532,P155,What educational level follows [MASK]?,2,,1.0195168122004687
8635,P155,After what does the [MASK] come?,2,,1.0329397493721963
8559,P155,What is the aftermath of [MASK]?,2,0.8687740774647117,0.8687740774647095
8547,P155,What follows [MASK] in chronology?,2,0.9661636415378672,1.1621477346001714
8616,P155,What year came after [MASK] in the timeline?,2,0.9594443250093531,1.0857563354463062
8625,P155,Which year follows [MASK]?,2,0.9415624041301853,1.0356641404891433
8681,P155,What classification follows [MASK]?,2,0.9110951797903932,0.9725469562997846
9163,P155,What is the subsequent period after the [MASK]?,2,,0.8972536649612626
9561,P155,Who succeeds [MASK]?,2,,1.1022158582640644
9552,P155,Who follows [MASK]?,2,,0.8981234563834207
8558,P155,What has been the consequence of the [MASK]?,2,,0.9947419467452365
8678,P155,What city is located after [MASK]?,2,,0.9300804429199562
8550,P155,What follows on from [MASK]?,2,,0.9924787973638647
9250,P155,What nation is located after [MASK]?,1,,1.0045701807566008
9242,P155,What linguistic tradition comes after [MASK]?,1,1.4697778840699471,1.0410024211357616
9243,P155,What location is after [MASK]?,1,,1.0092542422092874
9253,P155,What nation occurs after [MASK]?,1,,1.0382344640271424
9244,P155,What metropolitan area follows [MASK]?,1,,0.9727736491592167
9251,P155,What nation is nearby [MASK]?,1,,1.121314896016692
9246,P155,What month typically succeeds the one that begins on a Sunday?,1,,0.8849816181292727
9252,P155,What nation is positioned after [MASK]?,1,,1.050303324973541
9247,P155,What month usually comes after one that starts on a Sunday?,1,,0.9054571146554052
9249,P155,What nation borders [MASK]?,1,,1.0288580938625214
9248,P155,What must come after [MASK]?,1,,0.9100063445421298
9170,P155,What is the subsequent stage after [MASK]?,1,,1.0214330231877458
9254,P155,What nation succeeded [MASK]?,1,,0.9355896149187828
9255,P155,What nation succeeds [MASK]?,1,,0.9171318916783097
9295,P155,What power succeeded [MASK]?,1,,0.98710688438305
9294,P155,What political entity succeeded [MASK]?,1,,0.9072410163000861
9291,P155,What period of time succeeded [MASK]?,1,0.8982635316181773,1.0634437648583304
9289,P155,What period of time happens after [MASK]?,1,0.8651764024270858,0.8651764024270858
9284,P155,What period happened after the [MASK]?,1,0.8582457460630428,0.858245746063042
9280,P155,What outcomes were seen following the [MASK]?,1,0.913968740774455,0.9139687407744529
9278,P155,What other style of music is typically heard after [MASK]?,1,,1.0320635050727993
9277,P155,What other country is connected to [MASK]?,1,,0.9837629377284155
9276,P155,What organization follows the [MASK]?,1,,1.0897375381845902
9275,P155,What occurs subsequent to [MASK]?,1,,0.9716501446048921
9274,P155,What occurs after the [MASK]?,1,,1.0938937225059515
9271,P155,What occurred right after [MASK]?,1,0.8947337160233199,0.8947337160233192
9269,P155,What occurred in the years subsequent to the [MASK]?,1,0.9126054297795361,1.1290350830676386
9265,P155,What occurred in succession to the [MASK]?,1,,1.024253714701296
9264,P155,What occurred following [MASK]?,1,0.8558818993248833,0.8558818993248817
9262,P155,What number is right after [MASK]?,1,0.9412366655232959,1.0387150725610625
9260,P155,What number is next to [MASK]?,1,0.9171435040621214,1.0169336971604739
9240,P155,What lies in store for the [MASK]?,1,,0.9214248830973428
9259,P155,What number is next in line after [MASK]?,1,0.8809644805030071,0.917857458684248
9258,P155,What number is directly after [MASK]?,1,0.9749935770110639,1.0233165591859597
9257,P155,What number is [MASK] succeeded by?,1,0.9347983080248964,1.0447197059341555
9241,P155,What linguistic period follows [MASK]?,1,0.8932894715444287,1.099866048687555
9236,P155,What lies ahead for students after [MASK]?,1,,1.0744481633658332
9132,P155,What is the sequence after a [MASK]?,1,,0.8961272792441441
9299,P155,What proceeds the [MASK]?,1,,0.91597406589072
9198,P155,What is the succeeding stage after a [MASK]?,1,,1.1363215331567678
9199,P155,What is the succeeding term after [MASK]?,1,,0.9689290471345564
9200,P155,What is the succeeding word to [MASK]?,1,,0.9964754318100256
9201,P155,What is the successive thing to the [MASK]?,1,,1.0221345455874942
9161,P155,What is the subsequent organization to [MASK]?,1,0.9229819651906109,0.992397395629389
9202,P155,What is the successive year following [MASK]?,1,0.9588488610616904,1.1048310576752856
9203,P155,What is the temporal order after [MASK]?,1,0.8645522050058342,0.8645522050058314
9195,P155,What is the succeeding month when it starts on a Sunday?,1,,0.9662717283733404
9204,P155,What is the temporal sequence after [MASK]?,1,0.8964489370431679,0.8964489370431672
9157,P155,What is the subsequent move after a [MASK]?,1,,0.914974119189097
9206,P155,What is the term that follows [MASK]?,1,,1.0052083459165833
9207,P155,What is the time period subsequent to [MASK]?,1,0.8580918578839696,0.8580918578839675
9208,P155,What is the timeline after [MASK]?,1,0.8690663215252671,0.8690663215252663
9209,P155,What is the title after attaining [MASK]?,1,,1.1206396698803285
9196,P155,What is the succeeding period to [MASK]?,1,0.8161834725416445,0.8161834725416443
9192,P155,What is the succeeding journal after [MASK]?,1,,1.0149237488651672
9133,P155,What is the sequential process after a [MASK]?,1,,1.1420216824394187
9183,P155,What is the subsequent year of [MASK]?,1,0.9486227741637064,1.1151959867643075
9176,P155,What is the subsequent thing after [MASK]?,1,,0.9087008916503516
9179,P155,What is the subsequent title after achieving [MASK] status?,1,,1.1366207278850489
9180,P155,What is the subsequent topic of [MASK]?,1,,0.9113781731808412
9181,P155,What is the subsequent word following [MASK]?,1,,0.9876837587442248
9169,P155,What is the subsequent schooling after [MASK]?,1,,1.073238247249261
9182,P155,What is the subsequent word to [MASK]?,1,,0.9905807523430131
9185,P155,What is the succeeding degree to [MASK]?,1,,1.0103447013994613
9164,P155,What is the subsequent place to [MASK]?,1,,1.0581182148706623
9167,P155,What is the subsequent rating categorization after [MASK]?,1,,1.0044095186237454
9166,P155,What is the subsequent rank after [MASK]?,1,,0.9048823703257941
9188,P155,What is the succeeding epoch to the [MASK]?,1,,0.8848448205242305
9189,P155,What is the succeeding event after a [MASK]?,1,,0.8989213463562313
9191,P155,What is the succeeding event to the [MASK]?,1,,0.9053700920549576
9165,P155,What is the subsequent publication after the [MASK]?,1,,1.0370340119984518
9213,P155,What is the typical progression after [MASK]?,1,1.0217429075962892,1.0217429075962892
9214,P155,What is the ultimate step after [MASK]?,1,,0.9220972775784165
9216,P155,What is the usual sequence after [MASK]?,1,1.1145084217496317,1.1145084217496317
9235,P155,What lies after [MASK]?,1,,0.9306562339259679
9230,P155,What language is the successor of [MASK]?,1,0.9407092410963949,0.9407092410963924
9139,P155,What is the subsequent chronology after [MASK]?,1,0.8480324892026319,0.8480324892026283
9231,P155,What language succeeded [MASK]?,1,1.5161144507366517,0.9507569303678164
9232,P155,What level of education follows [MASK]?,1,1.28311583617498,1.0254926510808515
9233,P155,What level of education is next after [MASK]?,1,,1.0063420575116586
9234,P155,What level of schooling is next after [MASK]?,1,,1.0279069455811978
9137,P155,What is the subsequent area to [MASK]?,1,,0.9859246669538504
9156,P155,What is the subsequent month when it starts on a Sunday?,1,,0.9550480527103714
9173,P155,What is the subsequent step after a [MASK]?,1,,1.0256352786300222
9237,P155,What lies ahead for the [MASK]?,1,,0.8865347157701987
9136,P155,What is the subject subsequent to [MASK]?,1,,1.0496178932403593
9134,P155,What is the style succeeding [MASK]?,1,0.9132431882748925,0.9952591274500249
9238,P155,What lies ahead of [MASK]?,1,,0.8870335960123065
9239,P155,What lies beyond the [MASK]?,1,,0.9024589427753114
9142,P155,What is the subsequent console after [MASK]?,1,,1.1118292452611545
9143,P155,What is the subsequent day to [MASK]?,1,,1.0411012068251404
9146,P155,What is the subsequent entity after the [MASK]?,1,,1.01238487276804
9228,P155,What land lies next to [MASK]?,1,,1.0458653420134438
9149,P155,What is the subsequent figure after [MASK]?,1,0.8099268992595468,0.809926899259546
9150,P155,What is the subsequent figure to [MASK]?,1,0.8378200282026484,0.8378200282026466
9151,P155,What is the subsequent incident after [MASK]?,1,0.8448196989341649,0.844819698934163
9227,P155,What kind of sound is generally next to [MASK]?,1,,1.001461714054004
9226,P155,What kind of architecture is the next step after [MASK]?,1,0.9127781360515027,1.0643917892426047
9225,P155,What journal is the subsequent one of [MASK]?,1,,1.0245178178921692
9224,P155,What is usually the next task for [MASK]?,1,0.8721432326502216,0.8721432326502216
9153,P155,What is the subsequent item to [MASK]?,1,,0.9734050706735473
9223,P155,What is usually the following role for [MASK]?,1,0.9008769370016217,0.9008769370016217
9222,P155,What is typically the conclusion of a [MASK]?,1,,1.0108704835484799
9155,P155,What is the subsequent month to [MASK]?,1,0.9362573305755577,1.030405857606544
9221,P155,What is typically placed after a [MASK] rating?,1,0.9018476028838217,1.0210347303462388
9218,P155,What is the word that follows [MASK]?,1,,1.022697490798941
9297,P155,What precedes March?,1,0.8088864276920984,0.808886427692095
9420,P155,What was the consequence of the 1890 Swedish Census?,1,,0.8955592917793103
9300,P155,What publication comes next in the [MASK]?,1,,0.9920332087642184
9477,P155,What year comes directly after [MASK]?,1,0.9220757393832546,1.0691487208384751
9479,P155,What year comes next after [MASK]?,1,0.9555350484252163,0.9555350484252149
9482,P155,What year did [MASK] bring about?,1,0.6610097743286667,0.6610097743286666
9483,P155,What year did [MASK] come after?,1,1.7385183092569865,0.8695871798460476
9484,P155,What year did [MASK] precede?,1,7.221399502802302,0.951609044612593
9485,P155,What year did [MASK] transition into?,1,0.9688480095904851,1.2397899837165245
9487,P155,What year followed [MASK] chronologically?,1,0.933722852587267,1.0483658524251103
9488,P155,What year followed [MASK] in sequence?,1,0.9599247422871331,1.1053846451539944
9491,P155,What year follows [MASK] in a timeline?,1,,0.8751193629787288
9494,P155,What year happened after [MASK] in the sequence?,1,0.9305469843347268,1.0455278308585487
9496,P155,What year happened subsequent to [MASK]?,1,0.9657478673533826,1.229491812236285
9499,P155,What year is directly after [MASK]?,1,0.9599754101530716,1.1308308058181231
9501,P155,What year is immediately subsequent to [MASK]?,1,0.934621027111813,1.0837862321499714
9504,P155,What year is subsequently after [MASK]?,1,0.8859765436572065,0.9699980532194605
9506,P155,What year occurred after [MASK]?,1,0.9390896181067229,1.0991639263979782
9508,P155,What year occurs immediately after [MASK]?,1,0.9389272452157309,1.1669847502164887
9478,P155,What year comes immediately after [MASK]?,1,0.9673951370821549,1.222704901908471
9471,P155,What word follows [MASK]?,1,,0.9874813680241925
9511,P155,What year succeeds [MASK] in chronological order?,1,,1.0953918478571816
9469,P155,What will transpire after [MASK]?,1,,0.9147527214490436
9444,P155,What was the outcome following the [MASK]?,1,,0.9155499072924872
9445,P155,What was the outcome of the Swedish Census in 1890?,1,,0.9082248491745262
9449,P155,What was the product of the [MASK]?,1,,0.8799233936424775
9450,P155,What was the result of the Swedish Census in 1890?,1,,0.9054932580845676
9451,P155,What was the sequence of events after the [MASK]?,1,0.8792663667670999,0.8792663667670996
9452,P155,What was the subsequent age after [MASK]?,1,1.6717005201149229,1.0091620618693393
9453,P155,What was the subsequent age to [MASK]?,1,1.8665665663136362,0.9471515664248914
9456,P155,What was the subsequent event of the [MASK]?,1,,0.9024736542240793
9459,P155,What was the succeeding product to [MASK]?,1,,0.9867023679490596
9460,P155,What was the successor of [MASK]?,1,0.9376708684133437,1.0591084023231954
9461,P155,What was the successor to the [MASK]?,1,1.304057850189469,0.9930197246650799
9465,P155,What were the consequences of the [MASK]?,1,,0.9407500534476897
9466,P155,What will be released after the [MASK]?,1,1.0207261594746126,1.0207261594746126
9467,P155,What will come after the [MASK]?,1,1.0767863225682592,1.0767863225682592
9468,P155,What will occur after the [MASK]?,1,,0.9017187901122042
9510,P155,What year succeeded [MASK] in the timeline?,1,0.9360536871099719,1.0530062231273751
9512,P155,What year transpired after [MASK]?,1,0.9350677484336867,1.055604484542062
9301,P155,What rank is given after [MASK]?,1,,0.8625288101529647
9539,P155,Which schooling stage follows [MASK]?,1,0.9114629352325466,0.9114629352325437
9541,P155,Which title follows [MASK]?,1,,1.217034138957706
9542,P155,Which year followed [MASK]?,1,0.9573792418551397,1.1328350985331241
9543,P155,Which year happened after [MASK]?,1,0.9060160052164417,1.0137048546747596
9545,P155,Which year is next in line after [MASK]?,1,0.9236647027229349,0.9281917641196059
9546,P155,Which year succeeded [MASK]?,1,0.9462000977734295,1.1227566608084272
