,p,template,fact_id,effect_gold,effect_top
9656,P156,What is the next day after [MASK]?,9,1.168657599878432,1.0467693287277349
9638,P156,What is the next month after [MASK]?,9,1.0056386142481246,1.0135817047841114
9663,P156,What time period came after [MASK]?,8,0.8689095243524741,0.8846382933807255
9616,P156,What time period followed the [MASK]?,8,,0.9921038809526144
9612,P156,What follows in the wake of [MASK]?,8,,0.9360093056967718
9658,P156,What is the subsequent step after [MASK]?,8,,1.0251359369680544
9623,P156,What were the consequences of the [MASK]?,8,,0.948559232689227
9643,P156,What occurs after [MASK]?,8,0.8083505207325784,0.9370086729552015
9665,P156,What year came next after [MASK]?,7,1.058657689065128,1.048416227108498
9664,P156,What was the next occurrence after [MASK]?,7,0.9136077075332424,0.9107598978531932
9633,P156,What happened in the wake of the [MASK]?,7,0.8988435208180683,1.0100666680062855
9628,P156,What ensued the [MASK]?,7,,0.9517589304777553
9683,P156,What is located after [MASK]?,7,,0.9838633025344431
9641,P156,What is the year that follows [MASK]?,7,1.0792810224795386,1.0252954831053427
9719,P156,What comes after [MASK] in sequence?,6,,1.0460662136135546
9702,P156,What was subsequent to [MASK]?,6,0.8936348033746184,0.9660779205925681
9690,P156,What is the next year following [MASK]?,6,1.0309701690213722,1.0309701690213722
9642,P156,What lies beyond [MASK]?,6,0.9447482509183178,1.0007101736098083
9637,P156,What is the month that follows [MASK]?,6,1.018139637592524,1.0276063865973468
9631,P156,What follows on from [MASK]?,6,,1.028883355780493
9782,P156,What is the subsequent rating to [MASK]?,5,,0.9415002197617518
9813,P156,What was the next event after [MASK]?,5,,1.0406358522389654
9649,P156,What came next after the [MASK]?,5,,1.096308453822961
9653,P156,What happened in the aftermath of the [MASK]?,5,0.896404893070148,1.0348244253970758
9734,P156,What event came after the [MASK]?,5,,1.0207411428921378
9667,P156,Which year comes after [MASK]?,5,1.0632860231307273,1.066815945598759
9758,P156,What is the consequence of a [MASK]?,5,,0.9566664310457828
9672,P156,What comes immediately after [MASK]?,5,1.2142615027768926,0.998109175330173
9726,P156,What consequence resulted from the [MASK]?,5,,0.9709747066942784
9796,P156,What rating comes after [MASK]?,5,,1.1079106074999219
9696,P156,What month comes after [MASK]?,5,1.0063595332966666,1.0063595332966666
9678,P156,What followed the [MASK] in history?,5,,0.9961457467708194
9857,P156,"In the periodic table, what is the element after [MASK]?",5,,0.9931257340919224
9771,P156,What is the next thing after [MASK]?,5,,0.9861482136487535
9776,P156,What is the subsequent event after [MASK]?,4,,0.9928724104663607
9808,P156,What transpired following the [MASK]?,4,0.8897633370998805,0.9161107460826186
9809,P156,What transpires after the [MASK]?,4,,0.9097172745700789
10672,P156,What was the date after [MASK]?,4,0.887043703740253,0.9747758000227378
9742,P156,What followed after [MASK]?,4,,1.0684215810719428
9700,P156,What time period succeeded the [MASK]?,4,1.1331070126424363,0.9930962905349736
10129,P156,What follows the [MASK] season?,4,1.0015799055555017,1.0015799055555017
10158,P156,What happened in the time after [MASK]?,4,,1.0426378567367272
9668,P156,What came after [MASK] in terms of years?,4,0.9725358501637706,0.9956644331054085
9714,P156,What came to be after [MASK]?,4,0.9065734374989414,0.9134145004658407
10620,P156,What time period was after the [MASK]?,4,,0.9647453810991127
9674,P156,What day follows [MASK]?,4,0.9711331887177919,1.0555732366015078
9679,P156,What follows [MASK] in order?,4,1.200680156600987,1.077410133534387
9781,P156,What is the subsequent phase after [MASK]?,3,,0.9812929720153739
9785,P156,What is the succeeding day to [MASK]?,3,0.985697906521608,1.018218338848275
9784,P156,What is the subsequent year following [MASK]?,3,1.0752954687089227,1.113175138949815
9794,P156,What period came after the [MASK]?,3,0.9566399477571704,0.9079130841325957
9815,P156,What was the year succeeding [MASK]?,3,1.0512287308647876,1.0512287308647876
9795,P156,What proceeds [MASK]?,3,,0.9318041088689459
9806,P156,What trails [MASK]?,3,,0.9072399666006005
9810,P156,What was the chronology after [MASK]?,3,1.039336985078412,0.8982713051665927
9870,P156,"Subsequent to the [MASK], what occurred?",3,,0.9581814535059485
9816,P156,What year came directly after [MASK]?,3,1.2014000212350364,1.0439725051246833
9820,P156,What year do we move on to after [MASK]?,3,,1.061050999455574
9888,P156,What architecture came after [MASK]?,3,1.0315941736747807,1.0315941736747807
10218,P156,What is post-[MASK]?,3,,0.9307791893752132
9915,P156,What came in the wake of [MASK]?,3,0.8856415308249926,0.9204155397797501
10462,P156,What is the succeeding year from [MASK]?,3,1.1003803608488483,1.0237241091102403
10343,P156,What is the next season after [MASK]?,3,1.0380712113814814,1.0380712113814814
9893,P156,What are the events that took place following [MASK]?,3,,0.9671420259920392
9761,P156,What is the day that follows [MASK]?,3,1.03691784807215,1.03691784807215
9744,P156,What followed in the wake of the [MASK]?,3,0.924537067874334,0.991045351715533
9884,P156,What age rating is higher than [MASK]?,3,1.043246294788761,1.0479947976860111
9709,P156,"After a [MASK], what comes next?",3,0.9490461700902021,0.9490461700902021
9705,P156,What year ensued [MASK]?,3,0.8871694440353153,0.8871694440353153
9712,P156,What arrives after [MASK]?,3,0.8951356581208065,0.8951356581208044
9735,P156,What event succeeded [MASK]?,3,,0.851501848126507
9738,P156,What events took place after [MASK]?,3,0.9151721984812976,1.1200223949932149
9741,P156,What followed [MASK] in time?,3,0.8938715974895266,0.9962941755359752
9725,P156,What comes right after [MASK]?,3,1.0195100355784652,1.069917990366135
9713,P156,What came out of the [MASK]?,3,,0.9787327918505441
9751,P156,What happened to [MASK] after?,3,,0.9843926880554431
9704,P156,What were the results of the [MASK]?,3,,0.9329550611458846
9695,P156,What lies ahead of [MASK]?,3,0.907338017843656,0.9162419121759354
9727,P156,What day is subsequent to [MASK]?,3,0.945455081869684,1.0174665981874085
9757,P156,What is the aftermath of [MASK]?,3,,0.934977147133651
9755,P156,What is situated after [MASK]?,3,1.0026033766911089,1.0026033766910993
10036,P156,What era was after the [MASK]?,3,,0.9855276992345581
9716,P156,What came to pass after the [MASK]?,3,,1.0741328500812066
9686,P156,What is the month that succeeds [MASK]?,3,1.0569849100558804,1.0186189406529167
9764,P156,What is the next console after the [MASK]?,3,1.03902019128972,0.9924017726489519
9770,P156,What is the next rank after [MASK]?,3,,1.0722526576753064
10239,P156,What is the continuation of [MASK] numerically?,3,,1.0048982122474555
9685,P156,What is the following number to [MASK]?,3,0.9708528964179046,0.9708528964179046
9669,P156,What came after the [MASK] in history?,3,1.2291451004359553,1.0023920724015105
9688,P156,What is the next place after [MASK]?,3,0.914813247241413,1.0814377268159918
9673,P156,What day comes after [MASK]?,3,1.0383702616761465,1.0383702616761465
9670,P156,What came after the decade of the [MASK]?,3,1.0077845854146386,1.0387637507112364
9934,P156,What city succeeds [MASK] in the timeline?,2,0.9917691813991361,1.1052541274254057
10113,P156,What follows a [MASK]?,2,,0.9065332947215887
10472,P156,What is the time period after [MASK]?,2,0.8607710213865669,0.8607710213865669
10793,P156,What year succeeds [MASK] in the timeline?,2,0.9404433820943792,1.0135446172751106
9921,P156,What came subsequently after [MASK]?,2,0.9026412596231393,1.1104039058380621
9922,P156,What came to be of [MASK]?,2,0.8794482953652297,0.8794482953652284
9919,P156,What came subsequent to [MASK]?,2,,1.0239109879248374
10519,P156,What period follows [MASK]?,2,0.9449731915731553,1.0184438743251336
10583,P156,What succeeds [MASK] in line?,2,,1.044594242293138
9912,P156,What came afterward [MASK]?,2,0.9053089928309211,1.0627801838879742
10469,P156,What is the successive year after [MASK]?,2,1.074753246538849,1.074753246538849
10335,P156,What is the next part of [MASK]?,2,,1.0046334122266574
10315,P156,What is the next figure after [MASK]?,2,,0.9692924104393161
10202,P156,What historical period was next after the [MASK]?,2,1.279110816808674,1.0061016550612703
9904,P156,What came after [MASK] in time?,2,,1.0739381069134528
9899,P156,What came about after [MASK]?,2,,1.0871298194724273
10346,P156,What is the next stage for a [MASK]?,2,,0.9557815149922092
10457,P156,What is the succeeding publication related to [MASK]?,2,,1.0351248305937517
9887,P156,What architectural style was the successor of [MASK]?,2,,1.0000948475933251
10106,P156,What follows [MASK] in the series?,2,,0.9978515281612415
9945,P156,What comes after [MASK] in terms of the calendar?,2,0.9534299376639461,0.9534299376639461
10483,P156,What level comes after [MASK]?,2,0.9731244078973293,1.063289627214891
10714,P156,What was the subsequent event in [MASK]?,2,,1.0591263892240113
10276,P156,What is the history after [MASK]?,2,0.8941967842624637,0.9500486837106223
9990,P156,What day is the following day after [MASK]?,2,1.342781025820086,1.035722966005724
10064,P156,What event will follow the [MASK]?,2,,1.02870180129403
10682,P156,What was the immediate successor to the year [MASK]?,2,1.095667675266633,1.095667675266633
10056,P156,What event succeeds a [MASK]?,2,,0.9405812595860763
10049,P156,What event is next after [MASK]?,2,0.9471571866383219,1.0110771422540354
10266,P156,What is the following year to [MASK]?,2,1.0612553307995454,1.0612553307995454
9980,P156,What console released after the [MASK]?,2,,1.0498812088746807
10549,P156,What publication succeeds [MASK]?,2,,1.0571635509555573
10719,P156,What was the subsequent period after [MASK]?,2,0.8964584495729366,0.9655348201967224
9967,P156,What comes next in line after [MASK]?,2,0.9036994106923545,1.0144010602226723
9966,P156,What comes next after the year [MASK]?,2,0.9066059103236825,0.9066059103236825
9965,P156,What comes next after the number [MASK]?,2,0.9603861430013768,1.031054280485836
10042,P156,What event follows [MASK]?,2,0.9726296772208136,1.0320109679696354
10081,P156,What followed [MASK] chronologically?,2,1.0922499347225485,1.0922499347225485
9939,P156,What comes after [MASK] in order?,2,,0.8960626671733143
10012,P156,What educational level follows [MASK]?,2,1.5329299151540514,1.0412625032329008
10295,P156,What is the next academic level after a [MASK]?,2,,1.03920863129892
10246,P156,What is the end of Science's STKE: signal transduction knowledge environment?,2,,1.0722864276668005
10764,P156,What year followed [MASK] in succession?,2,1.0414186656231694,1.0841162330301328
10088,P156,What followed in the timeline after [MASK]?,2,1.0931890448716954,1.194454039908981
10668,P156,What was the chronological successor to [MASK]?,2,1.672290102706929,0.9989993087266901
10570,P156,What season comes after [MASK]?,2,1.0068469414265349,1.0068469414265349
10032,P156,What era follows the [MASK]?,2,0.8954526071063136,1.0563306187557961
10523,P156,What period of history succeeded the [MASK]?,2,,1.054811219022108
10099,P156,What follows [MASK] in print?,2,0.9713144231879295,0.899564881620037
10540,P156,What publication comes after [MASK]?,2,,1.024918565349559
10306,P156,What is the next designation after [MASK]?,2,,0.9427595760815576
10214,P156,What is next in the [MASK] series?,2,,0.9591425100661866
10543,P156,What publication follows [MASK]?,2,,1.0377327712897744
10165,P156,What happened next in [MASK]?,2,0.8270291469431037,0.8270291469431037
10160,P156,What happened in the timeline after the [MASK]?,2,,0.983398665128532
10027,P156,What epoch followed the [MASK]?,2,,0.985815490788128
9769,P156,What is the next publication after [MASK]?,2,0.9112781142477853,1.0135730548671367
10178,P156,What happens following [MASK]?,2,,0.9379233461235388
10847,P156,Which year is after [MASK]?,2,0.9168808706553773,0.9168808706553773
9773,P156,What is the organization that follows the [MASK]?,2,,0.9753782838121212
10425,P156,What is the subsequent occurrence after [MASK]?,2,,0.8898563171562839
10399,P156,What is the sequence of events after [MASK]?,2,0.900222632193312,0.9887084842078224
9774,P156,What is the rating that follows [MASK]?,2,0.9793205163821016,1.0125718239281036
9775,P156,What is the subsequent day after [MASK]?,2,0.9854218700835488,1.0077764389803627
10404,P156,What is the subsequent age category after [MASK]?,2,,0.9753639098380411
9777,P156,What is the subsequent institution after [MASK]?,2,,0.9464389304864214
10161,P156,What happened in the year right after [MASK]?,2,0.9293944914791796,0.9293944914791796
9778,P156,What is the subsequent month after [MASK]?,2,0.990655991142086,0.9906559911420842
10411,P156,What is the subsequent development of [MASK]?,2,,0.9160782622006132
9829,P156,Which year occurred after [MASK]?,2,1.183538854639505,1.1457927656317644
9828,P156,Which year is subsequent to [MASK]?,2,0.9725449460533866,0.981364276459139
10193,P156,What has transpired subsequent to [MASK]?,2,0.8747207380639642,0.9669520530236929
9827,P156,Which year followed [MASK]?,2,1.1087319275283778,1.1087319275283778
9826,P156,Where does [MASK] take us?,2,0.9339250170299216,0.9188474705143592
9825,P156,Where does [MASK] lead?,2,0.8992995830306347,0.9036465672419963
9822,P156,What year is immediately after [MASK]?,2,1.0639191240414132,1.0639191240414132
9817,P156,What year came right after [MASK]?,2,1.1099181186352363,1.1099181186352363
9779,P156,What is the subsequent month to [MASK]?,2,1.0843989581676292,1.0090742400152197
9812,P156,What was the next decade after the [MASK]?,2,1.0974448669158021,1.0125727475219275
9804,P156,What time period occurred after the [MASK]?,2,0.8999177308015054,1.0288491991001778
9800,P156,What time frame occurred after the [MASK]?,2,0.9015470067041366,1.0175071345715674
9799,P156,What takes place after a [MASK]?,2,1.3718625815474947,1.1706005155909533
9792,P156,What occurred following the [MASK]?,2,,1.147024788288493
9780,P156,What is the subsequent number after [MASK]?,2,0.947718733541191,1.0069317473468167
9787,P156,What is the successive publication to [MASK]?,2,1.0931128819690956,0.9903012076197818
9790,P156,What number is immediately after [MASK]?,2,1.043206559177201,1.043206559177201
9788,P156,What is the timeline after [MASK]?,2,0.9177541486946227,0.9672588094169436
9772,P156,What is the number that comes after [MASK]?,2,1.0189371122328958,1.086826349359724
9867,P156,"Subsequent to [MASK], what is the next event?",2,,0.9919018538809168
9730,P156,What ensued following [MASK]?,2,0.9087367723463176,1.0215766104926711
9732,P156,What era happened after the [MASK]?,2,0.896837774843837,1.0628798930022236
9736,P156,What events happened after the [MASK]?,2,0.8767073825112452,1.0575815697884352
9872,P156,The publication that follows the [MASK]?,2,,1.0037383480243125
10630,P156,What took place in the wake of the [MASK]?,2,,1.10305894295499
9743,P156,What followed in the aftermath of [MASK]?,2,0.9000046889271831,0.9906678229326191
9722,P156,What comes after [MASK] in the timeline?,2,0.9711960832795299,0.9526058570089595
9868,P156,"Subsequent to [MASK], what took place?",2,0.8746768074539346,0.9723574013115288
9745,P156,What happened as a result of the [MASK]?,2,,0.9073407729137308
9720,P156,What comes after [MASK] in the periodic table?,2,,1.0339515557433894
10368,P156,What is the next year chronologically after [MASK]?,2,1.080188217145199,1.080188217145199
9752,P156,What has come after [MASK]?,2,0.901198859260754,0.9455103777633432
10137,P156,What gaming platform was released after the [MASK]?,2,,1.0493794575685331
10440,P156,What is the subsequent scientific publication to [MASK]?,2,,0.9739383119530459
10373,P156,What is the number right after [MASK]?,2,0.9653294017180771,1.0311185755798227
9762,P156,What is the following month after [MASK]?,2,1.0278026857716833,1.0418283928528005
10377,P156,What is the organization that comes after the [MASK]?,2,,1.0407095350561466
9880,P156,What age group does [MASK] lead to?,2,,0.8933861819773103
9763,P156,What is the following number after [MASK]?,2,0.9528539523055424,1.0264577507640946
9856,P156,"In the periodic table, what follows after [MASK]?",2,,1.03707748440134
10626,P156,What timespan came after the year [MASK]?,2,0.9729200693693896,0.9729200693693896
9765,P156,What is the next element after [MASK]?,2,1.1990201863507255,1.0917469220766074
10431,P156,What is the subsequent publication of [MASK]?,2,,1.087868749201264
9766,P156,What is the next installment of the [MASK]?,2,,0.9744277412068714
9717,P156,What city comes after [MASK]?,2,1.0007753940762911,1.0007753940762878
9768,P156,What is the next phase after [MASK]?,2,1.3604334572572037,1.0017981494997406
9729,P156,What effects did the [MASK] have?,2,,0.9109120348610362
10552,P156,What rank is directly above [MASK]?,1,,1.003851813652873
10547,P156,What publication is released after [MASK]?,1,,0.9606064317027417
10559,P156,What regime succeeded [MASK]?,1,,0.9119916655187346
10551,P156,What race follows the [MASK]?,1,,1.0324364353712188
10556,P156,What rating is greater than [MASK]?,1,,0.8970438619694135
10555,P156,What rating is above [MASK]?,1,1.150370739257681,0.9201529827991425
10553,P156,What rank succeeds [MASK]?,1,,1.0547552280603216
10560,P156,What region borders [MASK]?,1,0.893185059282318,0.9002884197050366
10591,P156,What succeeds [MASK] numerically?,1,1.0734610256688135,1.0734610256688135
10561,P156,What region comes after [MASK]?,1,0.898433580672066,0.9055786817606616
10588,P156,What succeeds [MASK] in the succession?,1,,0.9590974813499671
10602,P156,What system was released after the [MASK]?,1,,1.0682387221332457
10582,P156,What succeeded the [MASK] in popularity?,1,0.9196205600472919,1.097414061644493
10600,P156,What system is the [MASK] replaced by?,1,0.8862484063499919,1.054111041288464
10584,P156,What succeeds [MASK] in the chain of events?,1,,0.965299998533287
10586,P156,What succeeds [MASK] in the list?,1,1.1223813175079524,1.1223813175079524
10587,P156,What succeeds [MASK] in the sequence?,1,,0.9162630025337792
10599,P156,What system followed the [MASK]?,1,0.9894907984910144,0.9698544363999093
10581,P156,What succeeded [MASK] in the chronology?,1,1.0167627584485164,0.9419774588332491
10589,P156,What succeeds [MASK] in the timeline of art?,1,1.0406639376699782,0.9914719614097223
10598,P156,What superseded [MASK]?,1,1.0411421551316535,0.9082571124620155
10597,P156,What succeeds the study of [MASK]?,1,,1.1227768332174457
10595,P156,What succeeds a month that commences on a Sunday?,1,,0.8830492818616755
10593,P156,What succeeds a [MASK] in the timeline of events?,1,0.9235798190327233,1.1150087355257412
10592,P156,What succeeds [MASK] on the calendar?,1,1.0454750138979085,1.0454750138979085
10603,P156,What takes place after the [MASK]?,1,,0.9535232157284189
10580,P156,What subsequent article is issued from [MASK]?,1,,0.9028031935916039
10562,P156,What replaced [MASK]?,1,1.0691512767749778,0.9045651141354303
10546,P156,What publication is published after [MASK]?,1,,0.9602984852315344
10563,P156,What result did the [MASK] bring about?,1,,0.9256625338731103
10564,P156,What resulted from [MASK]?,1,0.8965908902729673,1.0750884105411287
10566,P156,What results can be seen from [MASK]?,1,,1.0585726783942666
10567,P156,What results did the [MASK] yield?,1,,0.9271011429247208
10610,P156,What time frame came after the [MASK]?,1,1.0360604851279729,1.0360604851279729
10574,P156,What season succeeds the [MASK] months?,1,0.9518950013211369,0.9518950013211369
10575,P156,What shape is associated with [MASK]?,1,,0.964728805675243
10579,P156,What style of art follows [MASK]?,1,0.8886915065958548,0.9437375660246904
10608,P156,What team is on the horizon after [MASK]?,1,,1.148795327813846
10605,P156,What takes the place of the [MASK]?,1,0.8844992481919199,0.884499248191918
10576,P156,What soccer club comes after [MASK]?,1,,1.0610234046824916
10604,P156,What takes place subsequent to [MASK]?,1,0.9110100791070965,0.9677853612202266
10577,P156,What soccer club is following [MASK]?,1,,0.982245668545196
10578,P156,What socio-economic changes occurred after the 1880 Swedish Census?,1,,0.9061940902579
10568,P156,What role is placed after [MASK]?,1,0.956272563594678,0.956272563594678
10456,P156,What is the succeeding portion of the [MASK]?,1,,0.9727416364061059
10545,P156,What publication is next in the [MASK] sequence?,1,,1.0488127263293927
10449,P156,What is the subsequent word to [MASK]?,1,,1.27145497649678
10451,P156,What is the succeeding figure to [MASK]?,1,1.0027510488570028,1.0027510488570028
10452,P156,What is the succeeding item to [MASK]?,1,,1.0341872312371265
10453,P156,What is the succeeding journal to [MASK]?,1,1.079058425432797,0.9768173820993166
10454,P156,What is the succeeding level from [MASK]?,1,0.8952168534207465,0.8952168534207421
10455,P156,What is the succeeding place to [MASK]?,1,,0.9805737277789716
10459,P156,What is the succeeding record in [MASK]?,1,0.9231667417430429,0.9231667417430429
10460,P156,What is the succeeding stage after [MASK]?,1,1.329103159192962,0.8836862206165491
10461,P156,What is the succeeding title after [MASK]?,1,,0.9822935801793261
10465,P156,What is the succession of [MASK]?,1,,0.9031855659059669
10466,P156,What is the successive element after [MASK]?,1,0.8875847331149179,1.022953416293607
10467,P156,What is the successive month after [MASK]?,1,0.9721739416684559,1.0654870554155649
10468,P156,What is the successive number after [MASK]?,1,1.0403161167647936,1.0403161167647936
10470,P156,What is the successor to [MASK] in terms of years?,1,0.8520213823719418,0.8520213823719418
10471,P156,What is the superior ranking to [MASK]?,1,0.9402044888086294,1.138584482364943
10473,P156,What is the time period that follows [MASK]?,1,0.8084124223684335,0.8084124223684335
10474,P156,What is the title subsequent to [MASK]?,1,0.9478702035482249,0.9478702035482176
10475,P156,What is the upcoming year after [MASK]?,1,1.0828228174711614,1.0828228174711614
10450,P156,What is the succeeding element after [MASK]?,1,1.0825953635186818,1.0961027628144948
10448,P156,What is the subsequent town to [MASK]?,1,0.8860192251937198,0.8952118156968506
10479,P156,What is the year that occurs after [MASK]?,1,0.8666057947761968,0.8666057947761968
10447,P156,What is the subsequent topic after [MASK]?,1,,0.9635236189054065
10416,P156,What is the subsequent figure to a [MASK]?,1,,0.9292146969811481
10417,P156,What is the subsequent genre of art after [MASK]?,1,0.9118194628499854,1.0322980617891497
10418,P156,What is the subsequent group to the [MASK]?,1,,0.9836706598824262
10419,P156,What is the subsequent issue associated with [MASK]?,1,,0.907753294546272
10420,P156,What is the subsequent issue of [MASK]?,1,0.9203306230325666,0.9203306230325609
10422,P156,What is the subsequent item to [MASK]?,1,,1.0025559600479574
10424,P156,What is the subsequent month when the first day is Sunday?,1,,1.1634843664194152
10426,P156,What is the subsequent organization to the [MASK]?,1,,1.0493441299439559
10428,P156,What is the subsequent part of the [MASK]?,1,,0.9785399115141333
10429,P156,What is the subsequent process after [MASK]?,1,0.8985583650029498,1.0061016483491332
10430,P156,What is the subsequent publication from the [MASK]?,1,,1.029031976603243
10434,P156,What is the subsequent rating after [MASK]?,1,,1.0300766222393827
10437,P156,What is the subsequent role after a [MASK]?,1,0.884133794298286,0.884133794298286
10438,P156,What is the subsequent role to [MASK]?,1,0.999064487343791,0.999064487343791
10439,P156,What is the subsequent scientific journal to [MASK]?,1,,0.9965641674630062
10441,P156,What is the subsequent season after [MASK]?,1,1.0048844251506728,1.0048844251506728
10445,P156,What is the subsequent title after [MASK]?,1,,1.1406105451154485
10477,P156,What is the year immediately following [MASK]?,1,1.1517546819323599,1.1517546819323599
10480,P156,What is typically achieved after receiving a [MASK]?,1,0.8969761686480856,0.8969761686480856
10539,P156,What progression is there for a [MASK]?,1,0.8883531733351139,0.9685309437445847
10510,P156,What occurs next chronologically after [MASK]?,1,0.8784956613691218,0.8784956613691218
10513,P156,What outcomes have resulted from [MASK]?,1,,1.0881145334417657
10514,P156,What outcomes were produced by the [MASK]?,1,,0.997613962294071
10515,P156,What overtook the [MASK]?,1,0.9011082073463055,0.9011082073463045
10516,P156,What party came after the [MASK]?,1,1.617300060106195,1.0396042783529789
10517,P156,What party followed the [MASK]?,1,1.1346140552474537,1.0275849472113279
10522,P156,What period of history comes after the [MASK]?,1,0.9166958424302841,1.0665078974104885
10524,P156,What period of history succeeds [MASK]?,1,1.1739246093064004,0.9719570708260732
10526,P156,What period of history was after the [MASK]?,1,0.9030411860828539,1.0452846485216853
10527,P156,What period of human history followed the [MASK]?,1,,0.9564431922127175
10529,P156,What period of time happened after [MASK]?,1,0.873604300272497,0.9237567216564393
10530,P156,What period of time is subsequent to [MASK]?,1,1.0478250774538915,0.9824579011980902
10532,P156,What periodical follows [MASK]?,1,,0.9678426478929165
10533,P156,What political division follows [MASK]?,1,0.8648614853522877,0.8648614853522772
10534,P156,What position comes after [MASK]?,1,1.0067318381810437,1.0067318381810437
10535,P156,What position is positioned after [MASK]?,1,0.986271465633737,0.986271465633737
10536,P156,What position succeeds [MASK]?,1,1.0143955302794376,1.0143955302794376
10538,P156,What progression follows [MASK]?,1,0.9401621690898092,1.0420320332770117
10511,P156,What operating system came after [MASK]?,1,0.9176398420928302,1.1166431812274187
10509,P156,What occurred in the year after [MASK]?,1,0.8820495726096543,1.1317619506140895
10481,P156,What journal is issued after [MASK]?,1,0.9230253777928642,1.009441457627523
10508,P156,What occurred in the wake of the [MASK]?,1,,0.9845308686291854
10482,P156,What journal is published after [MASK]?,1,0.9230072527182953,1.0022970889259193
10485,P156,What lies ahead for a [MASK]?,1,0.8742623342385855,0.8742623342385845
10486,P156,What lies south of [MASK]?,1,,0.954396735875367
10488,P156,What month immediately follows [MASK]?,1,1.0037812164279505,1.0037812164279505
10489,P156,What month is the successor to one beginning on Saturday?,1,,0.9290211280495564
10490,P156,What musical direction followed [MASK]?,1,0.913112802086854,1.0208123071785962
10491,P156,What musical style can be heard after [MASK]?,1,0.9205699581739171,0.9979363872119921
10492,P156,What musical style developed from [MASK]?,1,1.3474045711652476,0.9544520817596449
10493,P156,What musical style emerged after [MASK]?,1,0.8953011954887254,0.9802274631492935
10494,P156,What musical style succeeded [MASK]?,1,0.9231856718836536,1.029321602160043
10495,P156,What number comes directly after [MASK]?,1,1.036838481400365,1.036838481400365
10502,P156,What number is the successive number to [MASK]?,1,0.9408905135277532,0.9408905135277532
10503,P156,What number year was succeeding [MASK]?,1,0.9447286772845902,0.9802469436438571
10504,P156,What occupies the space after [MASK]?,1,,1.0347751363183315
10505,P156,What occured after the [MASK]?,1,0.916464901135509,1.1612401074126941
10506,P156,What occurred after the [MASK] was held?,1,,0.8975640336712039
10507,P156,What occurred in the aftermath of [MASK]?,1,0.8885518896057403,0.9972424406168361
10611,P156,What time frame follows [MASK]?,1,0.8570611191528487,0.8570611191528487
10728,P156,What was the succession of the [MASK]?,1,,0.8983584164877093
10612,P156,What time frame happened after the [MASK]?,1,1.262438380577084,1.262438380577084
10804,P156,"When Sunday is the opening day of the month, what follows?",1,,0.9057190665958462
